playlist_name,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id
Top 50 - USA,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,True,90,The Life Of Pablo,7gsWAHLeT0w7es6FofOXk1,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,2016-06-10,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
Top 50 - USA,First Person Shooter (feat. J. Cole),7aqfrAY2p9BUSiupwk3svU,True,90,For All The Dogs,4czdORdCWP9umpbhFXK2fW,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,2023-10-06,Drake,3TVXtAsR1Inumwj472S9r4
Top 50 - USA,Praise Jah In The Moonlight,3h5TiWTqGxjSjFrbruPFH9,True,89,Praise Jah In The Moonlight,3BicSFhksEP3QHanmBM1Wd,https://i.scdn.co/image/ab67616d0000b273672db804db16b0dd95ecf572,2023-12-27,YG Marley,0n4Fao9kbjgM76RmVlfSwr
Top 50 - USA,No Role Modelz,68Dni7IE4VyPkTOH9mRWHr,True,91,2014 Forest Hills Drive,0UMMIkurRUmkruZ3KGBLtG,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8,2014-12-09,J. Cole,6l3HvQ5sa6mXTsMTB19rO5
Top 50 - USA,Paint The Town Red,56y1jOTK0XSvJzVv9vHQBK,True,88,Scarlet,1bBez9PNvkJPW08bU7NYta,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb,2023-09-20,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5
Top 50 - USA,Thinkin’ Bout Me,0PAcdVzhPO4gq1Iym9ESnK,False,87,One Thing At A Time,6i7mF7whyRJuLJ4ogbH2wh,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,2023-03-03,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM
Top 50 - USA,exes,4E63weMCaNZuGPEFMnuEi8,True,91,THINK LATER,0OUOx6rJXtL66AzTnP9KUE,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49,2023-12-08,Tate McRae,45dkTj5sMRSjrmBSBeiHym
Top 50 - USA,née-nah,2yUzr8Sr6ldG8vmHhZwTnz,True,90,american dream,2RRYaYHY7fIIdvFlvgb5vq,https://i.scdn.co/image/ab67616d0000b273bbdceba2bf1867d4966d0347,2024-01-12,21 Savage,1URnnhqYAYcrqrcwql10ft
Top 50 - USA,Lovers Rock,6dBUzqjtbnIa1TwYbyw5CM,False,91,French Exit,4Hai0uVzRbyTSaTPzxTY4e,https://i.scdn.co/image/ab67616d0000b273e1bc1af856b42dd7fdba9f84,2014-06-05,TV Girl,0Y6dVaC9DZtPNH4591M42W
Top 50 - USA,Think U The Shit (Fart),4w2Furap0ZzaiK4J14E9sR,True,84,Think U The Shit (Fart),1NEBms3ay8CUHTUzD7wzHO,https://i.scdn.co/image/ab67616d0000b27316028dc1a1bc9ff0fc661ea6,2024-01-26,Ice Spice,3LZZPxNDGDFVSIPqf4JuEf
Top 50 - USA,Feather,2Zo1PcszsT9WQ0ANntJbID,True,93,emails i can’t send fwd:,2g4aJTa5ejGpp0O0GKzWAQ,https://i.scdn.co/image/ab67616d0000b2730f45623be014a592a5815827,2023-03-17,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B
Top 50 - Spain,LA ÚLTIMA,2qHvD3r5qu4wuPpvq3CQKb,False,82,LA ÚLTIMA,2VZ9rmzFLZbsMMrmrJF8ur,https://i.scdn.co/image/ab67616d0000b27366a722b9c27033ecd5d9a899,2024-02-01,Quevedo,52iwsT98xCoGgiGntTiR7K
Top 50 - Spain,Manos Rotas,3BFh8rR6aMexy7ELu2UQy3,False,85,Manos Rotas,7KKBibFuDeAKYrB79gPcHu,https://i.scdn.co/image/ab67616d0000b2731a176de75067ededc26ad96d,2023-11-16,DELLAFUENTE,4bJh7sMPcVRiqe5jlnsWQV
Top 50 - Spain,"Young Miko: Bzrp Music Sessions, Vol. 58",6VciS3dRMpZhJiDxT8ArFi,False,94,"Young Miko: Bzrp Music Sessions, Vol. 58",0HMTQPl6rJmP7sQEaRYHRo,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05,2024-01-10,Bizarrap,716NhGYqD1jl2wI1Qkgq36
Top 50 - Spain,LUNA,7bywjHOc0wSjGGbj04XbVi,False,97,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242,2023-12-01,Feid,2LRoIwlKmHjgvigdNGBHNo
Top 50 - Spain,LA FALDA,7iUtQNMRB8ZkKC4AmEuCJC,True,92,LVEU: VIVE LA TUYA...NO LA MIA,1ZVJTCW5rxpHKNgsNL91J2,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8,2023-09-18,Myke Towers,7iK8PXO48WeuP03g8YR51W
Top 50 - Spain,Buscando Money,357iDuZ0IXAAg3Aj7UszqO,False,81,Buscando Money,2kPKfMNrvUMOFVrFVENqrl,https://i.scdn.co/image/ab67616d0000b273be36350056798fae9bbb938c,2023-07-21,TWENTY SIX,6C2mFGFh8dz1vKp9l5Ce8P
Top 50 - Spain,M.A.I,35ttE4t8lQZA2vuCYDg4G7,False,86,111,338cbfABt3duRORfvNeqLT,https://i.scdn.co/image/ab67616d0000b27398ee8fad7a30ff328b97d874,2023-11-30,Milo j,19HM5j0ULGSmEoRcrSe5x3
Top 50 - Spain,No Te Quieren Conmigo,3Cx4BsDd4q0GCVBJ5CAw2K,False,89,No Te Quieren Conmigo,2ScGgvceSV8y2Cx4nPPjYP,https://i.scdn.co/image/ab67616d0000b2732a34291b34be349de3e1fa3b,2023-12-15,Gaby Music,1r3tpVQ08jFAA2P4xzV5o4
Top 50 - Spain,Una Foto Remix (feat. Emilia),1kqH58eGh2ZTOHwqBIB2tM,False,91,Una Foto Remix (feat. Emilia),4f47mbk3DOWJ16DXLnviMw,https://i.scdn.co/image/ab67616d0000b273d7e3250bc4b38c29a68a8af9,2024-01-05,Mesita,2IKdK6PbitvCiXt1t2bPU6
Top 50 - Spain,Casanova,0qZhK4gFB5c1Wxsnd6WA8U,False,84,Casanova,0igR3TtSOtN4dCTFH9wA71,https://i.scdn.co/image/ab67616d0000b2732adf0524e6e63e64f4691695,2023-12-07,Soolking,0GgY7hjMoGDsX8ZDe2mwds
Top 50 - Spain,La_Original.mp3,6Es8Sk3xe1HiJ2MXCfHHwR,False,85,.mp3,2qo8j9yZIsx66yDuUho2jp,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931,2023-11-03,Emilia,0AqlFI0tz2DsEoJlKSIiT9
Top 50 - Spain,UNA BACHATA,4SmMe198ot30paOyvuTH5w,False,71,GRX,2ORVtNDtwoBtJ1uTzRJogx,https://i.scdn.co/image/ab67616d0000b27346dd0b9800fd85b41e7cfbbd,2024-02-01,Lola Indigo,3bvfu2KAve4lPHrhEFDZna
Top 50 - Spain,PERRO NEGRO,7iQXYTyuG13aoeHxGG28Nh,True,96,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec,2023-10-13,Bad Bunny,4q3ewBCX7sLwd24euuV69X
Top 50 - Spain,ZORRA,4ypCNolz6aRYZPO3UOGp8Z,True,72,ZORRA,5DyJyPd1uYQrE0iWTkhmRf,https://i.scdn.co/image/ab67616d0000b273ea9b1f22906119b42edf93f7,2023-12-15,Nebulossa,58M2tktuW3ZTnZGTddqejF
Top 50 - Spain,Columbia,6XbtvPmIpyCbjuT0e8cQtp,False,92,Columbia,07kam1Dks7GIucbSelfvyX,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9,2023-07-07,Quevedo,52iwsT98xCoGgiGntTiR7K
Top 50 - Spain,X'CLUSIVO,0T0Oo2aVRt5a39D3ObeWwm,True,76,X'CLUSIVO,5RmwLVvsb2oS4K97abdqcy,https://i.scdn.co/image/ab67616d0000b2730d794d552d994dce792e412a,2023-12-01,Gonzy,4ixNZvQuuzCDxBsxO9zE6L
Top 50 - Spain,LA CAPI,68OXeY9CUQebrOAAh3b3Jw,True,80,LVEU: VIVE LA TUYA...NO LA MIA,1ZVJTCW5rxpHKNgsNL91J2,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8,2023-09-18,Myke Towers,7iK8PXO48WeuP03g8YR51W
Top 50 - Spain,MODELITO,559YUIWxUc8Mx4lsla13Ff,True,84,PARAÍSO,7b3PrkHcWx17AQwlI2M1Uc,https://i.scdn.co/image/ab67616d0000b273076ef0fed51ff7a4911459e9,2022-11-03,Mora,0Q8NcsJwoCbZOHHW63su5S
Top 50 - Spain,REINA,0QRHOAeU8JRaVVn3UoZBih,True,84,ESTRELLA,0SoJvPHbKVhvmVJOp3kzp3,https://i.scdn.co/image/ab67616d0000b2734cc96ed1e38fa517608c2fb0,2023-08-28,Mora,0Q8NcsJwoCbZOHHW63su5S
Top 50 - Spain,DILUVIO,2kz1YOhJiNubjigR1gB1VX,True,91,PLAYA SATURNO,6E7Awtyx6opYTbPXx6ApzB,https://i.scdn.co/image/ab67616d0000b273f79b1ab5cd74db6a2d7c1fda,2023-07-07,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq
Top 50 - Spain,COSAS QUE NO TE DIJE,5xSt1wxZobFcLzHrFakv6z,False,84,COSAS QUE NO TE DIJE,52te2AyrVAYPc04onR1Lfy,https://i.scdn.co/image/ab67616d0000b273fb045f7dda9773e266437bc6,2021-09-17,Saiko,2O8vbr4RYPpk6MRA4fio7u
Top 50 - Spain,Hey Lil Mama,5QtB74eCS2YzHvEfSlh8MG,False,84,Sol María,2zE9RJSh5sMV0NJ8Oc8k5s,https://i.scdn.co/image/ab67616d0000b273ec105eaf625391e95540ba97,2024-01-19,Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e
Top 50 - Spain,Narcotics (with Bryant Myers),0p0cOpBujR114Wirv5AM7W,True,85,Narcotics (with Bryant Myers),1SpjWWwAvgm4LLMFtqOwUc,https://i.scdn.co/image/ab67616d0000b2735b8ec2b9361e0bbf841860cf,2023-09-14,Dei V,2YRyPiW98bpkARAS4B3OQP
Top 50 - Spain,OA,6gMj2DzKR2PjrrbNSwcGFR,True,86,OA,6YpCug9vNZz4uvlmlU7cet,https://i.scdn.co/image/ab67616d0000b27331e30ddd08dde773cd4cbbbe,2023-10-13,Anuel AA,2R21vXR83lH98kGeO99Y66
Top 50 - Spain,A 300,18W8cuvcub2B9NQzm5rZxf,False,79,A 300,4WgpsaQEIIujukgGqq5P7q,https://i.scdn.co/image/ab67616d0000b2738274465afec06d55b3493a59,2023-02-17,JC Reyes,0FwnPHExlRRxEZPLAi5tmG
Top 50 - Spain,QLONA,5RqSsdzTNPX1uzkmlHCFvK,True,93,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03,2023-08-10,KAROL G,790FomKkXshlbRYZFtlgla
Top 50 - Spain,Madrid City,6KHxe3Yj8W8oq3zviUvJRe,False,79,Madrid City,10FIZ9MLyrK0ddmsMmDE98,https://i.scdn.co/image/ab67616d0000b2739c3dc8b4e881fd2607687a8b,2023-09-29,Ana Mena,6k8mwkKJKKjBILo7ypBspl
Top 50 - Spain,Si No Estás,2HafqoJbgXdtjwCOvNEF14,False,95,Si No Estás,66k6EGkPtYoN44anGIsEPW,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df,2022-09-23,iñigo quintero,0jbo7KFNMiIkfBR6ih0yhm
Top 50 - Spain,"Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby)",4LcRO9JPtGavb3dbg7HIMQ,False,75,"Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby)",4AEhnJhs4Rh1IccKrNqhvK,https://i.scdn.co/image/ab67616d0000b273dd62eb5996c78cd9fd911fa8,2024-01-02,Oscar el Ruso,1aOK2Zm4Wsm4I4DuoQIXsZ
Top 50 - Spain,Buenas,4sDpxaulErbJ9NBaJDC7cJ,False,81,Buenas,2FRQH7JReYGUWXX86Pr6ag,https://i.scdn.co/image/ab67616d0000b27347dde0f7071eb50a15c74470,2023-09-22,Quevedo,52iwsT98xCoGgiGntTiR7K
Top 50 - Spain,POLARIS - Remix,0EhuGnOS6fTc5l5UNtDEH2,True,83,POLARIS (Remix),6S1YyhsGOkQZSwBJCevlfv,https://i.scdn.co/image/ab67616d0000b2738f4a278cd5b5b2f65a0f87fd,2023-06-08,Saiko,2O8vbr4RYPpk6MRA4fio7u
Top 50 - Spain,LALA,7ABLbnD53cQK00mhcaOUVG,True,93,LA VIDA ES UNA,3puAvurwvtvi1rodndIPW8,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05,2023-03-23,Myke Towers,7iK8PXO48WeuP03g8YR51W
Top 50 - Spain,BABY HELLO,21N77gfWYoQDvrLvaeiQgi,True,78,PLAYA SATURNO,6E7Awtyx6opYTbPXx6ApzB,https://i.scdn.co/image/ab67616d0000b273f79b1ab5cd74db6a2d7c1fda,2023-07-07,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq
Top 50 - Spain,Falsos Recuerdos,4snJ71Uz5KvX1CW0SaUiZY,False,71,Falsos Recuerdos,35djQkpLKC1ijpfi6i3AJw,https://i.scdn.co/image/ab67616d0000b273f6349b2d4e7c491f0f78eac8,2024-01-25,Abraham Mateo,2bxxlINUlcMQQb39K7IopR
Top 50 - Spain,La Bachata,3tt9i3Hhzq84dPS8H7iSiJ,False,87,2000,7ubO2LZJZFpyhiWMZkRwcH,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1,2023-03-17,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B
Top 50 - Spain,lady madrizZz,1f3oAGS76ZIzOrsxcD2P36,False,72,lady madrizZz,6GCckrVHubDC4DRoCWIONI,https://i.scdn.co/image/ab67616d0000b2736eb7f167c85a60c4538a1fd3,2023-09-01,céro,5AiFFE0KopBkOzEZeDbSaH
Top 50 - Spain,Holanda,6irysuQyZWd7Bjj7ePiOs2,True,87,Holanda,42D6fdFJ4SLnh4jXZJrsNa,https://i.scdn.co/image/ab67616d0000b273cd2ceb6adaa32ecc83cec5c3,2023-07-28,Jhayco,6nVcHLIgY5pE2YCl8ubca1
Top 50 - Spain,NO PIENSO LLAMAR,3tPPP39TSamzLPOJomKALp,False,71,STORM,2VUckgtfYcasl2SoiuT77x,https://i.scdn.co/image/ab67616d0000b273890db83272f7dff65eb2e41d,2023-10-13,Soge Culebra,2SNfNJDsahTSVFwgxposF5
Top 50 - Spain,Quien Es Dei V?,5nSUskJwcSRFS9dIqrVfrv,True,81,Quien Es Dei V?,1crhj8lhrbNVe159yiSWlC,https://i.scdn.co/image/ab67616d0000b27348093fb42a734d7e0845ade5,2023-03-17,Dei V,2YRyPiW98bpkARAS4B3OQP
Top 50 - Spain,VAGABUNDO,1MB8kTH7VKvAMfL9SHgJmG,False,86,VAGABUNDO,0Rl1vI3oOOh3rylfBLiemc,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04,2023-05-12,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW
Top 50 - Spain,Perdió Este Culo,1bmIRafMOhUKsnZE7haw2u,True,75,La Joia,14IBdTrbCCeHRZgTATdgRd,https://i.scdn.co/image/ab67616d0000b2730071d93ac1b1e0770e2644f8,2024-01-26,Bad Gyal,4F4pp8NUW08JuXwnoxglpN
Top 50 - Spain,ASI ES LA VIDA,0Me3GyNuLOa1YTIxhJPyCn,False,83,ASI ES LA VIDA,6qW93Zylfk7oxZ8ZzwjkL5,https://i.scdn.co/image/ab67616d0000b2733d2a295bbc9935d3e4b5bfe5,2023-09-28,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw
Top 50 - Spain,El Cielo,4PA1wK0leCjmRZlP5dQ8Lv,True,85,El Cielo,6xEYRYXMWfcC7xLOU10O3f,https://i.scdn.co/image/ab67616d0000b27306eccb4893fa58ae311c45ea,2023-06-02,Sky Rompiendo,51XrH5fQP2oIQynuKxSWcW
Top 50 - Spain,SI SABE FERXXO,7chTH3GBjjAyagf0SPCZDL,True,83,SI SABE,7ot6ebVthlYG3wXzLaZ5NF,https://i.scdn.co/image/ab67616d0000b2739634fca36bf59f758ec93aa3,2024-01-25,Blessd,1TA5sGRlKUJXBN4ZyJuDIX
Top 50 - Spain,SEDA,1YnChEM51BVZ5dRhbVFEMl,True,83,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec,2023-10-13,Bad Bunny,4q3ewBCX7sLwd24euuV69X
Top 50 - Spain,El Mambo,51QmqegeWI2orK2mzDfnIH,False,77,El Mambo,4x4MeHDoVU7VRVJwrt4QRC,https://i.scdn.co/image/ab67616d0000b2739550e7d371ec97215fee49f3,2023-07-13,Kiko Rivera,0HSGpDMeXaEmH5aUIHjnBF
Top 50 - Spain,El Malo,144k7KOL7ZPopw7rTTzzXN,False,80,Sol María,2zE9RJSh5sMV0NJ8Oc8k5s,https://i.scdn.co/image/ab67616d0000b273ec105eaf625391e95540ba97,2024-01-19,Eladio Carrion,5XJDexmWFLWOkjOEjOVX3e
Top 50 - Spain,DONDE SE APRENDE A QUERER?,0sfk352FO8bJUjWjIsyzSR,False,83,ESTRELLA,0SoJvPHbKVhvmVJOp3kzp3,https://i.scdn.co/image/ab67616d0000b2734cc96ed1e38fa517608c2fb0,2023-08-28,Mora,0Q8NcsJwoCbZOHHW63su5S
Top 50 - Spain,Los del Espacio,1Hs1uUl8o2VtDp1DABFq0O,False,85,Los del Espacio,6DVg3IJPFr7JZDDXYcyPbU,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a,2023-06-01,LIT killah,1vqR17Iv8VFdzure1TAXEq
Top 50 - Spain,"Milo J: Bzrp Music Sessions, Vol. 57",1iLbUmb2b2btyAAcQ68a1p,False,83,"Milo J: Bzrp Music Sessions, Vol. 57",5NwbUP5QkkMndzwJp9kkxr,https://i.scdn.co/image/ab67616d0000b273055cea306ade28a459e948b4,2023-10-03,Bizarrap,716NhGYqD1jl2wI1Qkgq36
Top 50 - Italy,"I P’ ME, TU P’ TE",3j1453KrdHjw7y4gnBj7nF,False,73,"I P’ ME, TU P’ TE",09DwcnxasBOzPGqVXJPF13,https://i.scdn.co/image/ab67616d0000b2736160e0b4c4bb1bd00add6c60,2024-02-07,Geolier,27LlKWxS3KXW7RRAxN5S8s
Top 50 - Italy,TUTA GOLD,654Jxp6rUFgPckixlIusRJ,False,71,TUTA GOLD,298TPucavaqMuiInBsW7jX,https://i.scdn.co/image/ab67616d0000b27322aa3408a990edf3bdabd676,2024-02-07,Mahmood,06nvjg4wBANK6DCHjqtPNd
Top 50 - Italy,Sinceramente,2O7jON0xYyTaSkWj9wZXCJ,False,72,Sinceramente,6Ftqr86cfGFu8mQ0Vt2jse,https://i.scdn.co/image/ab67616d0000b27351ee37411182665987658c03,2024-02-07,Annalisa,0EqkKYDK9EkKY5N7zU3FPv
Top 50 - Italy,Tu No,5mQTzYTDDob48mOP3U9k7Q,False,70,Tu No,73tk3YTX5XnmuZtUwcIPED,https://i.scdn.co/image/ab67616d0000b273b746477be227e64ad02c894b,2024-02-07,Irama,5iot8OPcosJN9nCl7I5SdK
Top 50 - Italy,La noia,49R1F3rIdSzuPk7AcHi6d1,False,71,La noia,3thPAnMavUmX8gGyjOzYFI,https://i.scdn.co/image/ab67616d0000b2734048a22d11b5873fe7c56dc4,2024-02-07,Angelina Mango,1A6HBLulvBFzNtlMb7b08f
Top 50 - Italy,Tutto Qui,2cpZJsQFxwHvBF0KB5dCaB,False,69,Tutto Qui,7c4WZWTbWCodNxtex7owQN,https://i.scdn.co/image/ab67616d0000b2736050d18ee430aeb069589a27,2024-02-07,Gazzelle,7KFOc3T4Xo8DVZt4PWw2qN
Top 50 - Italy,UN RAGAZZO UNA RAGAZZA,60NDVF7fFIq13aO9rIN80c,False,68,UN RAGAZZO UNA RAGAZZA,3tNnKTFodG4lOLiGM39yvV,https://i.scdn.co/image/ab67616d0000b2730f678541a1b613a82476db58,2024-02-07,The Kolors,72A0Z8q8NiochyK9gUHpCR
Top 50 - Italy,Casa Mia,4cWrKV5SN7AknqPy4ryBDG,False,68,Casa Mia,4xFy5R5epCv3JQj92m7lHJ,https://i.scdn.co/image/ab67616d0000b273933392412e7443f3a4cb2775,2024-02-07,Ghali,3egWSWp7Y4FyCKIyvXbw7L
Top 50 - Italy,Pazza,1MwyUklCSLF8heoph2ttFe,False,67,Pazza,3IGUYanHxdk5DX7aB8e3lv,https://i.scdn.co/image/ab67616d0000b273fe50e39d6ae0cceb7f4a4cea,2024-02-07,Loredana Bertè,2XpUprTohaksHpVjUtTvlx
Top 50 - Italy,DUE ALTALENE,6m4z69VDQ7zB2JQzTeWNom,False,68,DUE ALTALENE,7EylvV3blFKLH2ZQDW6CWl,https://i.scdn.co/image/ab67616d0000b2734428a259fc2fcc5e105deafa,2024-02-07,Mr.Rain,59MLbXG0jLVwJup3KAd6m1
Top 50 - Italy,Vai!,02fHDy3xEetr1EX6qw3Cas,False,67,Vai!,78oiHnbmYm8jUidFHcAeWL,https://i.scdn.co/image/ab67616d0000b273aa93c622eb3c16e46bceeb88,2024-02-07,Alfa,7GacyaFUp0qkEJglERX9N7
Top 50 - Italy,APNEA,1F2rElyIiwgnq3TM2LN3ag,False,12,SOUVENIR,1kR8WkIVdTVt0Bec7ccDvj,https://i.scdn.co/image/ab67616d0000b2732ce7ce07b8f04f471ff5c34f,2023-10-12,Emma,0gzwXezN4IUHAwLufA6YcX
Top 50 - Italy,Onda Alta,5rmWxr4qgejVuLWwxNzISC,True,25,Ciao America,2k5f61zin5MPVPJUMsFbsY,https://i.scdn.co/image/ab67616d0000b27310e29a478b208591af7bf65e,2024-02-02,Dargen D'Amico,7muPB2GhV0sEg2K1Fgj0Xm
Top 50 - Italy,AUTODISTRUTTIVO,3ZcpVnBJguv1WVeMG44i2M,False,66,AUTODISTRUTTIVO,1M06XJqOcsMo0kCroZzl0q,https://i.scdn.co/image/ab67616d0000b2734630d4228903642e74d901ee,2024-02-07,LA SAD,1y5nSaw0Am7fIEDAkrfgjY
Top 50 - Italy,CLICK BOOM!,2PO4ThUKzIa4rBLsFkyInU,False,66,CLICK BOOM!,6PBnYwtMjAW4XqVRs9Il2l,https://i.scdn.co/image/ab67616d0000b273eaab7c686146f0d53f233139,2024-02-07,Rose Villain,2aya6KuqjXEhHBqYKsTPLs
Top 50 - Italy,Fino a qui,37WCMrX9XnmmPCMY0aqZjo,False,67,Fino a qui,0d5uLpu4Tkh54AjZgztd7L,https://i.scdn.co/image/ab67616d0000b2732b928b0cd38a8e48db4ef39d,2024-02-07,Alessandra Amoroso,2pjb5ffSoVTr5lRYQXlnPu
Top 50 - Italy,FRAGILI,6mhZd9yNJpyT2Qynx9FuhI,False,66,FRAGILI,3hNEfoTFpxiA1Car8tVdy5,https://i.scdn.co/image/ab67616d0000b273e15c8e94fe145b5655543cba,2024-02-07,Il Tre,4p5IspnsqtILeRtckOxumu
Top 50 - Italy,DIAMANTI GREZZI,3To8zpX92dTdhtORefjgyV,False,65,DIAMANTI GREZZI,11KJdw9RyMJwFABzPBaALV,https://i.scdn.co/image/ab67616d0000b273775c7d60cf2c38c3fd137a02,2024-02-07,CLARA,6FPxOArEPVZUDv925qq8IQ
Top 50 - Italy,Ti muovi,40RfNjN5fm9DhlLAYkF6RL,False,65,Ti muovi,3drX0CZrAZgnsPipfT3iK1,https://i.scdn.co/image/ab67616d0000b273ee9f72a6ae4afb26123dfd28,2024-02-07,Diodato,2QWrpLRDeBD1NwWAsytBRi
Top 50 - Italy,Ricominciamo tutto,6RgeK0h4fZ7JRSqbVwPG3Q,True,65,Ricominciamo tutto,6zIb3GEDysif4sWOALb5E4,https://i.scdn.co/image/ab67616d0000b2732aede93810d7ee920c897305,2024-02-07,Negramaro,1X9iZlQXfAAx4Vvmlqeao7
Top 50 - Italy,finiscimi,2c0lqanQ7Yz8f7VaAfgqqt,True,64,finiscimi,0KPFdlJaeqxhaiif2mcXP3,https://i.scdn.co/image/ab67616d0000b273212603ba74a0d7c2e2e232b4,2024-02-07,sangiovanni,7dL0nOHwnSAsNAwpkPSGWP
Top 50 - Italy,GOVERNO PUNK,7He9P5gjaE4cmQOquezZnl,False,63,GOVERNO PUNK,4I20c4niAvrvALPHZ7Nw9p,https://i.scdn.co/image/ab67616d0000b273bde089de4e4adb5c72d72947,2024-02-07,bnkr44,1lwGYDWoXC7E5wDNYZBurw
Top 50 - Italy,IL CIELO NON CI VUOLE,2JUU42QK11jwb6C99VnRl4,False,63,IL CIELO NON CI VUOLE,0K1d626i4iEbzLQPNhhCWC,https://i.scdn.co/image/ab67616d0000b273bf7a4650d78eade432ca1ddc,2024-02-07,Fred De Palma,0QrUbsrL5imqntAfDl8i7q
Top 50 - Italy,Capolavoro,7eJmxii4Ez8scjzDF0V9v6,False,62,Capolavoro,2oSdN1QGBn3eLd3BKujoWL,https://i.scdn.co/image/ab67616d0000b27312c2812e7f956d7488f70336,2024-02-07,Il Volo,0dE9ooTNz8iEKIKItRI66t
Top 50 - Italy,l'amore in bocca,6QnX3AZkvOzwQt0fdS6cZT,False,63,l'amore in bocca,7ITbHXkZPg7XqSrHMAacPF,https://i.scdn.co/image/ab67616d0000b273adc7dafdbf6d12d80bdd0e93,2024-02-07,SANTI FRANCESI,3VsF47TUmv6WPsWjICe8VR
Top 50 - Italy,La rabbia non ti basta,0CjNKLqvr5tDvepagOIKlu,False,62,La rabbia non ti basta,7rex9i7hSRRzJAlRdm3xle,https://i.scdn.co/image/ab67616d0000b273c14ef4540d1f6c6d14df07c2,2024-02-07,BigMama,5A0upF7YOXwWW0R5EuahcF
Top 50 - Italy,Mariposa,5FV2fsK9sFL4D5uwX8zAgk,False,62,Mariposa,115aUhZ79BPSwCkbCA47QG,https://i.scdn.co/image/ab67616d0000b27300ecc02d7761e670b735f2a1,2024-02-07,Fiorella Mannoia,5VxhGHbcuvqTLRUWzBUN8L
Top 50 - Italy,Ma non tutta la vita,1bZIs6zAOtFJLORZVojCUH,False,62,Ma non tutta la vita,404Id5xZDXzT3yc85GiZxG,https://i.scdn.co/image/ab67616d0000b2732b1a77d72d25eddcb2fe5999,2024-02-07,Ricchi E Poveri,5BwOOeKayeMZXa5SSaiRxv
Top 50 - Italy,SPETTACOLARE,2EIYXCGhXGo0yXf6vazlJR,False,61,SPETTACOLARE,1icr3kGkx4NPSvmUkfJMgd,https://i.scdn.co/image/ab67616d0000b27326d246ba9e0839e0ebaf6283,2024-02-07,Maninni,28XNEW8SrY9rwD1s1f8gRL
Top 50 - Italy,Pazzo di te,7LGXYz8Msr0ra2XggR8F3b,False,61,Pazzo di te,1zN3Fy6h5UzN1KzV1zgHOl,https://i.scdn.co/image/ab67616d0000b2731c50d9b624dd3128b96ec855,2024-02-07,Renga Nek,17bIH0Lk8uD4mqjyHqmfb2
Top 50 - Italy,Calcolatrici,6bN41HjY008ggroMFxNLaa,True,81,X2VR,3ilgQgVMtxAxN2Jmb1OM29,https://i.scdn.co/image/ab67616d0000b2733c0eada9fb45ba9d43116f1d,2023-11-17,Sfera Ebbasta,23TFHmajVfBtlRx5MXqgoz
